Date,InterestRate,CROBEX,ERSTEAdriaticEquity,OTPMeridian20,ZBAktiv,RaiffeisenDMF,ERSTEPlaviEXPERT,ERSTEPlaviPROTECT
07-May-2015,0.36,1736.87,83.1,93.9743,110.36424,209.1283,179.6816,178.4517
08-May-2015,0.36,1725.83,82.9,93.7995,109.79619,209.0477,179.805,178.2173
09-May-2015,0.36,1725.83,82.9,93.7995,110.22858,209.3088,180.1063,178.4442
10-May-2015,0.36,1725.83,82.9,93.7995,110.22858,209.3131,180.1129,178.4598
11-May-2015,0.36,1717.34,82.85,93.8002,110.22858,209.2594,179.8312,178.5142
12-May-2015,0.36,1713.21,82.63,93.7909,109.98794,208.6873,179.1801,177.7645
13-May-2015,0.36,1714.3,83.22,93.9314,109.78507,208.4511,178.9175,177.5694
14-May-2015,0.36,1716.58,83.3,93.9384,110.55728,208.9927,179.3464,177.7821
15-May-2015,0.36,1719.23,82.95,94.1497,109.74617,208.7617,179.1609,177.5871
16-May-2015,0.36,1719.23,82.95,94.1497,110.51179,208.7664,179.2318,177.6234
17-May-2015,0.36,1719.23,82.95,94.1497,110.51179,208.7704,179.2383,177.6389
18-May-2015,0.36,1725.67,82.95,94.23,110.51179,208.8473,179.3767,177.3589
19-May-2015,0.36,1724.84,82.8,93.7131,109.94083,208.713,179.4788,177.1793
20-May-2015,0.36,1721.41,83.22,93.5093,110.27017,208.9824,179.7172,177.4395
21-May-2015,0.36,1723.15,83.11,93.714,110.42619,208.894,179.9196,177.5503
22-May-2015,0.36,1723.81,83.07,93.7169,110.91202,208.9027,180.0074,177.647
23-May-2015,0.36,1723.81,83.07,93.7169,111.07304,208.9479,179.9867,177.6696
24-May-2015,0.36,1723.81,83.07,93.7169,111.07304,208.9519,179.9931,177.6838
25-May-2015,0.36,1731.91,83.55,93.502,111.07304,208.8768,180.2125,177.6253
26-May-2015,0.36,1722.81,83.07,93.4219,110.73296,209.0185,180.258,177.8188
27-May-2015,0.36,1726.73,83.13,93.1863,110.69065,209.4582,181.0416,177.9451
28-May-2015,0.36,1729.25,83.04,93.1756,110.93355,209.628,181.1126,178.1573
29-May-2015,0.36,1729.44,82.75,93.2526,111.11179,209.5127,180.9067,178.3039
30-May-2015,0.36,1729.44,82.75,93.2526,112.00269,209.7945,181.0346,178.4947
31-May-2015,0.36,1729.44,82.75,93.2526,112.00269,209.7962,181.0387,178.5059
01-Jun-2015,0.36,1746.19,83.31,93.274,112.00269,209.772,181.5523,178.3471
02-Jun-2015,0.36,1743.08,83.03,93.2096,112.12738,209.7082,181.2376,178.1559
03-Jun-2015,0.36,1733.51,82.67,93.133,111.4805,209.4175,180.6406,177.6532
04-Jun-2015,0.36,1733.51,82.67,93.133,110.59732,209.2581,180.2163,177.4545
05-Jun-2015,0.36,1742.06,82.73,92.5258,110.59732,208.9814,180.1149,177.1579
06-Jun-2015,0.36,1742.06,82.73,92.5258,110.33554,208.48,179.6522,176.7686
07-Jun-2015,0.36,1742.06,82.73,92.5258,110.33554,208.4831,179.6586,176.7808
08-Jun-2015,0.36,1737.02,82.89,92.1815,110.33554,208.3844,179.4212,176.5364
09-Jun-2015,0.36,1744.8,83.06,92.4349,110.92071,208.4026,179.6673,176.5837
10-Jun-2015,0.36,1751.4,83.26,92.1513,110.49798,208.2685,179.5681,176.1839
11-Jun-2015,0.36,1753.91,83.44,92.3672,110.99113,208.365,180.0566,176.3986
12-Jun-2015,0.36,1753.91,83.96,92.2149,111.2651,208.1391,179.9279,176.1884
13-Jun-2015,0.36,1753.91,83.96,92.2149,110.67054,208.3837,180.1788,176.4013
14-Jun-2015,0.36,1753.91,83.96,92.2149,110.67054,208.3867,180.1853,176.4152
15-Jun-2015,0.36,1752.28,83.79,92.0172,110.67054,207.9917,179.4487,176.2423
16-Jun-2015,0.36,1752.22,83.51,91.7414,110.21447,208.1542,179.5588,176.3025
17-Jun-2015,0.36,1759.66,83.51,91.1293,110.04881,208.2244,179.6235,176.4333
18-Jun-2015,0.36,1756.8,83.64,91.0831,109.86048,208.6685,180.1438,176.3887
19-Jun-2015,0.36,1755.6,83.49,90.66,109.871,208.3929,179.8309,176.4325
20-Jun-2015,0.36,1755.6,83.49,90.66,110.47627,208.4667,180.0222,176.5304
21-Jun-2015,0.36,1755.6,83.49,90.66,110.47627,208.4698,180.0286,176.5443
22-Jun-2015,0.36,1755.6,83.49,90.66,110.47627,209.1832,180.7044,176.7348
23-Jun-2015,0.36,1757.86,83.91,91.8749,110.47627,209.4918,180.9847,176.6738
24-Jun-2015,0.36,1757.38,83.83,91.5271,110.99819,209.4031,181.1312,176.7084
25-Jun-2015,0.36,1757.38,83.83,91.5271,110.37029,209.2543,181.0385,176.6692
26-Jun-2015,0.36,1742.89,83.82,91.824,110.37029,209.3182,180.6849,176.5063
27-Jun-2015,0.36,1742.89,83.82,91.824,109.32527,209.6082,180.8901,176.7206
28-Jun-2015,0.36,1742.89,83.82,91.824,109.32527,209.6107,180.8965,176.7345
29-Jun-2015,0.36,1726.35,83.05,90.6913,109.32527,208.0444,179.2226,176.2909
30-Jun-2015,0.36,1737.55,83.02,90.8088,109.41009,208.0456,179.9584,176.5364
01-Jul-2015,0.36,1750.44,83.04,91.0511,109.4021,208.5328,180.2732,176.3043
02-Jul-2015,0.36,1748.42,83.26,90.877,109.32666,208.7047,180.6712,176.6277
03-Jul-2015,0.36,1746.36,83.27,90.9734,108.70894,208.4482,180.5755,176.6535
04-Jul-2015,0.36,1746.36,83.27,90.9734,107.71871,208.5054,180.5537,176.6812
05-Jul-2015,0.36,1746.36,83.27,90.9734,107.71871,208.5069,180.5588,176.6951
06-Jul-2015,0.36,1743.41,82.84,90.6601,107.71871,208.0086,179.8896,176.4638
07-Jul-2015,0.36,1737.18,82.89,90.3493,107.83738,207.6195,179.8642,176.6854
08-Jul-2015,0.36,1738.54,83.19,90.5313,108.20666,207.3668,179.3256,176.5183
09-Jul-2015,0.36,1747.1,83.46,90.8381,108.41262,207.7489,179.6197,176.478
10-Jul-2015,0.36,1744.21,83.53,91.5,109.26902,208.3962,180.1748,176.6078
11-Jul-2015,0.36,1744.21,83.53,91.5,110.11673,208.1826,179.8179,176.4122
12-Jul-2015,0.36,1744.21,83.53,91.5,110.11673,208.1874,179.8228,176.4277
13-Jul-2015,0.36,1761.97,83.78,92.1219,110.11673,209.3148,180.7037,177.054
14-Jul-2015,0.36,1784.64,84.55,92.5239,110.74033,210.0748,181.6869,177.3425
15-Jul-2015,0.36,1779.68,84.41,92.76,110.59448,210.2086,181.881,177.5017
16-Jul-2015,0.36,1770.75,84.58,93.0556,110.56359,210.6396,182.4241,177.8713
17-Jul-2015,0.36,1790.25,85.51,93.2502,111.52591,210.9755,183.1744,178.0801
18-Jul-2015,0.36,1790.25,85.51,93.2502,111.10814,211.094,183.2845,178.1833
19-Jul-2015,0.36,1790.25,85.51,93.2502,111.10814,211.0988,183.2892,178.1988
20-Jul-2015,0.36,1784.75,85.02,93.2947,111.10814,211.1732,183.4655,178.2978
21-Jul-2015,0.36,1784.15,85.15,93.4082,111.09472,211.2247,183.5595,178.4476
22-Jul-2015,0.36,1787.46,85.23,93.1722,111.05332,210.7858,183.4257,178.2882
23-Jul-2015,0.36,1789.27,84.99,93.2691,111.03612,210.8942,183.4169,178.4588
24-Jul-2015,0.36,1786.7,85.03,93.096,110.67551,210.4966,182.9674,178.3881
25-Jul-2015,0.36,1786.7,85.03,93.096,110.84892,210.5058,183.0646,178.4141
26-Jul-2015,0.36,1786.7,85.03,93.096,110.84892,210.5105,183.0693,178.4297
27-Jul-2015,0.36,1784.98,84.7,92.6935,110.84892,210.0975,182.5506,178.479
28-Jul-2015,0.36,1784.81,84.67,93.1407,110.88153,210.3903,182.6626,178.2892
29-Jul-2015,0.36,1798.37,84.89,93.3516,111.93018,211.3189,183.4943,178.6374
30-Jul-2015,0.36,1800.47,85.31,93.4448,113.35457,211.5874,183.5119,178.5676
31-Jul-2015,0.36,1798.44,85.13,93.6258,113.40077,211.9952,183.9043,178.8762
01-Aug-2015,0.36,1798.44,85.13,93.6258,112.74351,211.9155,183.8503,178.8329
02-Aug-2015,0.36,1798.44,85.13,93.6258,112.74351,211.9206,183.8548,178.8485
03-Aug-2015,0.36,1796.52,84.98,92.7807,112.74351,212.2528,183.6772,178.8693
04-Aug-2015,0.36,1804.64,85.14,93.264,112.83445,212.7432,183.8315,178.807
05-Aug-2015,0.36,1804.64,85.14,93.264,112.92345,212.9181,183.788,178.585
06-Aug-2015,0.36,1811.93,85.29,93.0197,112.92345,212.7074,183.8426,178.6114
07-Aug-2015,0.36,1817.7,85.73,92.8678,112.70007,212.9012,184.1786,178.764
08-Aug-2015,0.36,1817.7,85.73,92.8678,112.16042,212.6081,183.9603,178.6228
09-Aug-2015,0.36,1817.7,85.73,92.8678,112.16042,212.6131,183.9652,178.6399
10-Aug-2015,0.36,1807.81,85.81,93.128,112.16042,212.8224,184.0872,178.6856
11-Aug-2015,0.36,1809.19,86.08,93.7743,112.22349,212.1758,185.0533,178.557
12-Aug-2015,0.36,1808.07,85.71,93.1288,111.89358,211.0778,183.9665,178.3314
13-Aug-2015,0.36,1804.88,85.92,93.5243,111.66514,211.0983,183.9749,178.3377
14-Aug-2015,0.36,1805.56,85.91,93.6199,111.76346,211.3141,184.1395,178.5583
15-Aug-2015,0.36,1805.56,85.91,93.6199,111.573,211.25,184.0574,178.5324
16-Aug-2015,0.36,1805.56,85.91,93.6199,111.573,211.255,184.0622,178.5493
17-Aug-2015,0.36,1800.23,85.7,93.5468,111.573,211.3281,184.2533,178.6344
18-Aug-2015,0.36,1793.46,85.71,93.1242,111.37554,211.0024,183.9472,178.6248
19-Aug-2015,0.36,1788.15,85.73,92.6949,111.1246,210.4972,183.5141,178.6542
20-Aug-2015,0.36,1787.32,85.29,92.2038,111.19776,209.8946,183.006,178.8655
21-Aug-2015,0.36,1783.55,85.06,91.8019,110.67018,209.1085,182.2143,178.851
22-Aug-2015,0.36,1783.55,85.06,91.8019,106.65817,208.9359,181.9469,178.747
23-Aug-2015,0.36,1783.55,85.06,91.8019,106.65817,208.941,181.9518,178.7638
24-Aug-2015,0.36,1731.51,82.99,88.3941,106.65817,207.3593,179.6581,178.5083
25-Aug-2015,0.36,1739.97,82.9,88.6447,107.08094,207.6618,179.0942,178.3436
26-Aug-2015,0.36,1736.51,82.76,88.4743,106.66114,207.6462,179.3396,178.185
27-Aug-2015,0.36,1750.49,83.58,89.7583,108.58959,208.9271,180.9369,178.4421
28-Aug-2015,0.36,1750.7,83.9,90.4416,109.11154,208.9896,181.3536,178.5857
29-Aug-2015,0.36,1750.7,83.9,90.4416,108.3347,208.8145,181.2594,178.5134
30-Aug-2015,0.36,1750.7,83.9,90.4416,108.3347,208.8197,181.2643,178.53
31-Aug-2015,0.36,1738.18,83.07,90.2989,108.3347,208.6558,180.7955,178.6067
01-Sep-2015,0.36,1737.21,82.98,89.9046,107.94732,208.053,180.2219,178.6366
02-Sep-2015,0.36,1734.87,83.02,89.7206,107.9652,208.0603,180.1976,178.5768
03-Sep-2015,0.36,1739.8,82.9,90.0663,107.97364,208.5994,180.5969,178.6114
04-Sep-2015,0.36,1738.66,82.93,89.8413,108.08276,208.4451,180.2576,178.7759
05-Sep-2015,0.36,1738.66,82.93,89.8413,108.00882,208.5567,180.4676,178.9082
06-Sep-2015,0.36,1738.66,82.93,89.8413,108.00882,208.5619,180.4725,178.9248
07-Sep-2015,0.36,1733.71,82.8,89.7712,108.00882,208.356,180.3611,178.8623
08-Sep-2015,0.36,1737.9,82.73,89.8241,108.02606,208.9713,181.1116,178.9464
09-Sep-2015,0.36,1737.62,82.73,90.3226,108.59913,209.3641,181.3552,178.9182
10-Sep-2015,0.36,1740.24,82.68,90.2756,108.50164,208.9561,180.9999,178.8764
11-Sep-2015,0.36,1745.42,82.56,90.0913,108.2793,208.8279,180.9012,178.9098
12-Sep-2015,0.36,1745.42,82.56,90.0913,108.42813,208.6313,180.6556,178.768
13-Sep-2015,0.36,1745.42,82.56,90.0913,108.42813,208.6357,180.6604,178.7846
14-Sep-2015,0.36,1736.77,82.38,90.3857,108.42813,208.5948,180.2695,178.6009
15-Sep-2015,0.36,1726.16,81.89,89.8177,107.84534,208.6071,180.1545,178.6456
16-Sep-2015,0.36,1719.31,81.56,90.0577,107.74851,208.7724,180.4492,178.4745
17-Sep-2015,0.36,1717.24,81.61,89.785,107.43865,209.1142,180.61,178.5115
18-Sep-2015,0.36,1714.83,81.55,88.6353,107.39887,208.7557,180.5556,178.8945
19-Sep-2015,0.36,1714.83,81.55,88.6353,106.65879,208.9414,180.4604,178.9163
20-Sep-2015,0.36,1714.83,81.55,88.6353,106.65879,208.9459,180.465,178.9327
21-Sep-2015,0.36,1692.67,80.47,88.4154,106.65879,209.0285,179.9152,178.3672
22-Sep-2015,0.36,1689.32,80.96,88.0255,107.8002,209.0703,179.7771,178.6923
23-Sep-2015,0.36,1689.76,80.97,87.9219,108.05417,209.1611,179.971,178.6695
24-Sep-2015,0.36,1693.27,81.29,87.9324,108.33737,208.8741,179.6537,178.7215
25-Sep-2015,0.36,1689.23,81.67,88.4888,108.47395,209.0459,179.8769,178.528
26-Sep-2015,0.36,1689.23,81.67,88.4888,108.07601,209.2152,180.042,178.6563
27-Sep-2015,0.36,1689.23,81.67,88.4888,108.07601,209.2199,180.0467,178.6731
28-Sep-2015,0.36,1687.61,81.53,88.1136,108.07601,208.3268,179.2944,178.7462
29-Sep-2015,0.36,1672.32,81.04,87.8437,107.78344,208.4871,179.2719,178.887
30-Sep-2015,0.36,1685.63,80.92,88.7676,108.17983,208.8642,179.578,179.1314
01-Oct-2015,0.36,1690.16,81.5,88.971,108.44025,209.0987,181.1525,179.0565
02-Oct-2015,0.36,1699.96,82.19,89.0892,109.26572,209.2655,181.5929,179.0706
03-Oct-2015,0.36,1699.96,82.19,89.0892,109.69836,209.2901,181.5902,179.0898
04-Oct-2015,0.36,1699.96,82.19,89.0892,109.69836,209.295,181.5962,179.1067
05-Oct-2015,0.36,1708.72,82.43,89.8332,109.69836,210.0655,182.3315,179.0454
06-Oct-2015,0.36,1694.87,82.42,89.6704,108.9644,209.8309,181.5171,178.9542
07-Oct-2015,0.36,1697.25,82.33,89.6941,108.93258,209.9454,181.9489,179.0008
08-Oct-2015,0.36,1697.25,82.33,89.6941,109.90999,209.9347,181.9411,178.9831
09-Oct-2015,0.36,1693.07,82.29,90.5212,109.90999,210.1014,182.4899,179.3231
10-Oct-2015,0.36,1693.07,82.29,90.5212,109.92816,209.7973,182.1666,179.1235
11-Oct-2015,0.36,1693.07,82.29,90.5212,109.92816,209.8021,182.1726,179.1403
12-Oct-2015,0.36,1706.68,82.86,90.584,109.92816,209.8305,182.4625,179.2818
13-Oct-2015,0.36,1689.98,82.63,90.2324,109.72954,209.8496,182.3661,179.7098
14-Oct-2015,0.36,1687.13,82.95,90.1076,109.50665,209.5607,181.8945,179.3528
15-Oct-2015,0.36,1682.82,82.68,90.3488,108.92261,209.602,181.9528,179.3522
16-Oct-2015,0.36,1687.43,82.38,90.3685,109.25432,209.9838,182.2553,179.5131
17-Oct-2015,0.36,1687.43,82.38,90.3685,109.03491,210.0307,182.4272,179.6089
18-Oct-2015,0.36,1687.43,82.38,90.3685,109.03491,210.0355,182.4322,179.625
19-Oct-2015,0.36,1690.15,82.47,90.4822,109.03491,210.1938,182.7005,179.6112
20-Oct-2015,0.36,1696.57,82.75,90.5722,109.50274,210.0778,182.6609,179.5272
21-Oct-2015,0.36,1714.21,82.94,90.5134,110.47783,210.6431,182.9524,179.6684
22-Oct-2015,0.36,1716.88,83.48,90.8496,110.88041,211.4542,183.8871,179.7127
23-Oct-2015,0.36,1720.51,84.33,91.2169,111.63824,212.0513,184.8797,179.9559
24-Oct-2015,0.36,1720.51,84.33,91.2169,112.5084,212.3042,185.32,180.1981
25-Oct-2015,0.36,1720.51,84.33,91.2169,112.5084,212.3091,185.3258,180.2157
26-Oct-2015,0.36,1726.05,84.44,91.3854,112.5084,212.372,185.1767,180.2346
27-Oct-2015,0.36,1716.36,84.59,91.0919,112.65745,212.0836,185.0133,180.3027
28-Oct-2015,0.36,1720.16,84.9,91.0471,112.65988,212.6198,185.4256,180.4847
29-Oct-2015,0.36,1718.51,84.42,90.8818,112.01218,212.7741,185.3041,180.384
30-Oct-2015,0.36,1725.1,84.82,91.3846,113.05741,212.7015,185.9549,180.2904
31-Oct-2015,0.36,1725.1,84.82,91.3846,113.2457,212.5093,185.7731,180.1604
01-Nov-2015,0.36,1725.1,84.82,91.3846,113.2457,212.5136,185.7787,180.1778
02-Nov-2015,0.36,1723.48,85.09,91.4761,113.2457,212.4163,185.8223,180.1513
03-Nov-2015,0.36,1725.36,85.31,91.8364,113.36242,212.4882,186.1059,180.1165
04-Nov-2015,0.36,1719.89,85.29,91.9105,113.6745,212.3312,185.9249,180.1211
05-Nov-2015,0.36,1712.67,85.54,91.5919,113.17542,212.0898,185.704,180.0606
06-Nov-2015,0.36,1714.7,85.44,91.3868,112.91641,212.1847,185.7467,179.9561
07-Nov-2015,0.36,1714.7,85.44,91.3868,112.64703,211.981,185.6161,179.8643
08-Nov-2015,0.36,1714.7,85.44,91.3868,112.64703,211.9853,185.6218,179.8819
09-Nov-2015,0.36,1718.97,85.65,91.5048,112.64703,211.572,185.3126,179.6882
10-Nov-2015,0.36,1709.9,85.83,91.3216,112.3491,211.4773,185.5219,179.9015
11-Nov-2015,0.36,1707.49,85.81,91.362,112.15987,211.7738,185.8088,180.1152
12-Nov-2015,0.36,1703.76,85.45,91.0545,112.48741,211.622,185.4404,180.4788
13-Nov-2015,0.36,1699.25,85.33,90.5192,112.61674,211.7364,185.7014,180.7432
14-Nov-2015,0.36,1699.25,85.33,90.5192,112.55064,211.8745,185.7237,180.8235
15-Nov-2015,0.36,1699.25,85.33,90.5192,112.55064,211.879,185.7294,180.8407
16-Nov-2015,0.36,1690.09,85.22,89.9664,112.55064,211.7685,185.6678,180.6519
17-Nov-2015,0.36,1692.41,84.85,90.3672,112.85117,212.7076,185.9893,180.8038
18-Nov-2015,0.36,1693.34,84.77,90.5806,112.97047,212.6679,186.0983,180.8127
19-Nov-2015,0.36,1695.03,84.96,90.8122,113.45298,212.7868,186.5394,180.9141
20-Nov-2015,0.36,1693.68,84.95,90.8413,113.49836,212.8799,186.5653,181.0158
21-Nov-2015,0.36,1693.68,84.95,90.8413,113.87593,213.1404,186.7231,181.161
22-Nov-2015,0.36,1693.68,84.95,90.8413,113.87593,213.1448,186.7288,181.1783
23-Nov-2015,0.36,1686.61,84.91,90.8097,113.87593,212.972,186.5892,181.1705
24-Nov-2015,0.36,1675.63,84.55,90.914,113.47092,212.8029,186.1493,181.2971
25-Nov-2015,0.36,1690.44,84.72,90.8177,113.6813,213.1168,186.5579,181.344
26-Nov-2015,0.36,1693.18,84.47,90.6666,113.51656,213.8677,186.9389,181.4945
27-Nov-2015,0.36,1688.66,84.35,90.5962,113.61821,213.8312,187.0063,181.5481
28-Nov-2015,0.36,1688.66,84.35,90.5962,112.72182,213.8362,187.04,181.5684
29-Nov-2015,0.36,1688.66,84.35,90.5962,112.72182,213.8407,187.0456,181.5856
30-Nov-2015,0.36,1680.19,83.66,90.3258,112.72182,213.6722,186.952,181.7184
01-Dec-2015,0.36,1680.86,84.23,90.3682,112.89095,213.3996,187.0701,181.7404
02-Dec-2015,0.36,1673.27,84.12,90.0777,112.81242,213.417,186.699,181.77
03-Dec-2015,0.36,1677.37,84.25,89.8405,112.96939,212.7815,186.2157,181.6762
04-Dec-2015,0.36,1673.21,84.38,89.8718,112.75222,212.3801,185.9656,181.5489
05-Dec-2015,0.36,1673.21,84.38,89.8718,112.36241,211.8342,185.2551,181.2626
06-Dec-2015,0.36,1673.21,84.38,89.8718,112.36241,211.8387,185.2589,181.279
07-Dec-2015,0.36,1682.51,84.97,89.8274,112.36241,212.4269,185.6719,181.3652
08-Dec-2015,0.36,1679.34,84.5,89.0737,111.59402,212.2365,185.5469,181.4292
09-Dec-2015,0.36,1680.02,84.02,88.2781,111.35625,211.5877,185.2383,181.2891
10-Dec-2015,0.36,1673.3,83.69,87.9902,111.0676,211.4433,184.8764,181.2498
11-Dec-2015,0.36,1659.99,83.68,87.6423,110.51113,210.6209,183.9273,181.1606
12-Dec-2015,0.36,1659.99,83.68,87.6423,109.91784,210.5201,183.8485,181.122
13-Dec-2015,0.36,1659.99,83.68,87.6423,109.91784,210.5239,183.8523,181.1372
14-Dec-2015,0.36,1653.09,83.4,87.1657,109.91784,210.1095,183.3624,181.1257
15-Dec-2015,0.36,1656.34,83.58,87.4295,111.03348,210.9691,183.8383,181.2873
16-Dec-2015,0.36,1660.81,83.72,87.912,110.76094,211.303,184.469,181.6842
17-Dec-2015,0.36,1658.96,83.5,88.6106,110.87136,211.8937,184.6492,181.9423
18-Dec-2015,0.36,1657.62,83.45,88.5754,110.91026,211.5954,184.4267,181.8718
19-Dec-2015,0.36,1657.62,83.45,88.5754,111.03612,211.879,184.6081,182.0273
20-Dec-2015,0.36,1657.62,83.45,88.5754,111.03612,211.8837,184.6133,182.0439
21-Dec-2015,0.36,1656.75,83.34,88.0408,111.03612,211.7341,184.6224,182.1951
22-Dec-2015,0.36,1647.67,83.41,87.8187,110.9124,211.4595,184.2268,182.0801
23-Dec-2015,0.36,1655.77,83.77,88.1365,111.03155,212.0628,184.6115,182.1579
24-Dec-2015,0.36,1655.77,83.88,88.1365,111.41196,212.1385,184.6165,182.1856
25-Dec-2015,0.36,1655.77,83.88,88.2163,111.30085,212.0431,184.521,182.1523
26-Dec-2015,0.36,1655.77,83.88,88.2163,111.30085,212.0478,184.5256,182.168
27-Dec-2015,0.36,1655.77,83.88,88.2163,111.30085,212.0525,184.5302,182.1838
28-Dec-2015,0.36,1675.88,83.91,88.395,111.30085,212.1856,185.0754,182.1765
29-Dec-2015,0.36,1689.94,84.13,88.8459,111.44818,212.9418,185.5182,182.0976
30-Dec-2015,0.36,1689.63,84.19,89.0843,112.00007,212.4449,185.3516,182.1387
31-Dec-2015,0.36,1689.63,84.26,89.4632,112.48151,212.4286,185.3654,182.2045
01-Jan-2016,0.4,1689.63,84.26,89.4632,111.72337,212.4743,185.4837,182.3984
02-Jan-2016,0.4,1689.63,84.26,89.4632,111.72337,212.4792,185.4883,182.4142
03-Jan-2016,0.4,1689.63,84.26,89.4632,111.72337,212.4841,185.4929,182.43
04-Jan-2016,0.4,1667.84,83.94,88.9276,111.72337,211.4777,184.9,182.3331
05-Jan-2016,0.4,1661.78,83.82,88.723,111.25185,211.7342,184.8757,182.4889
06-Jan-2016,0.4,1661.78,83.82,88.723,110.57336,211.6981,185.0094,182.7496
07-Jan-2016,0.4,1649.99,83.34,87.6233,110.57336,211.0417,184.1571,182.6418
08-Jan-2016,0.4,1635.94,82.78,87.2938,110.11088,210.4309,183.3625,182.5744
09-Jan-2016,0.4,1635.94,82.78,87.2938,109.64272,210.4912,183.3581,182.612
10-Jan-2016,0.4,1635.94,82.78,87.2938,109.64272,210.4961,183.3628,182.6283
11-Jan-2016,0.4,1633.01,82.66,86.6435,109.64272,210.472,183.2308,182.5823
12-Jan-2016,0.4,1629.15,82.02,86.7211,109.41096,210.6874,183.1671,182.5671
13-Jan-2016,0.4,1633.23,82.25,86.6319,108.57554,210.7976,183.215,182.7556
14-Jan-2016,0.4,1605.41,80.96,85.4875,107.3119,210.5647,182.546,182.9334
15-Jan-2016,0.4,1588.18,80.41,84.5062,106.0827,209.6383,181.4327,182.9499
16-Jan-2016,0.4,1588.18,80.41,84.5062,104.86271,209.7586,181.5097,183.0279
17-Jan-2016,0.4,1588.18,80.41,84.5062,104.86271,209.7638,181.5145,183.0443
18-Jan-2016,0.4,1576.47,79.74,83.3832,104.86271,209.4871,180.6174,182.9887
19-Jan-2016,0.4,1593.48,80.06,83.7299,105.26356,209.8893,181.2733,183.0942
20-Jan-2016,0.4,1585.73,79.66,82.6883,104.20622,209.1314,180.6797,183.2448
21-Jan-2016,0.4,1591.75,79.47,83.001,104.36321,209.5379,180.9991,183.209
22-Jan-2016,0.4,1604.2,79.75,84.2823,105.49721,210.4207,182.203,183.3433
23-Jan-2016,0.4,1604.2,79.75,84.2823,105.47766,210.6049,182.3703,183.4639
24-Jan-2016,0.4,1604.2,79.91,84.2823,105.47766,210.6101,182.375,183.48
25-Jan-2016,0.4,1597.47,80.1,83.9891,105.47766,210.4411,182.0876,183.5112
26-Jan-2016,0.4,1601.59,80.19,84.067,105.29027,210.677,182.3449,183.5561
27-Jan-2016,0.4,1602.6,80.39,84.4954,105.49323,210.8561,182.5431,183.6791
28-Jan-2016,0.4,1603.9,80.56,84.8827,105.65407,210.2162,181.9602,183.6234
29-Jan-2016,0.4,1612.19,80.74,85.7525,106.28456,210.9695,183.1575,183.802
30-Jan-2016,0.4,1612.19,80.74,85.7525,106.24604,210.7971,183.0571,183.7242
31-Jan-2016,0.4,1612.19,80.74,85.7525,106.24604,210.7998,183.0592,183.7371
01-Feb-2016,0.4,1616.66,80.94,85.9763,106.24604,210.8628,183.063,183.8995
02-Feb-2016,0.4,1605.91,81.04,85.4686,105.99937,210.3453,182.3969,184.0219
03-Feb-2016,0.4,1608.18,81.32,85.1875,105.64118,209.9067,182.0771,184.0532
04-Feb-2016,0.4,1605.85,81.04,85.7871,105.79916,209.956,182.1135,184.0938
05-Feb-2016,0.4,1603.52,81.27,85.04,105.52335,209.054,181.0856,183.7843
06-Feb-2016,0.4,1603.52,81.27,85.04,105.22607,209.2448,181.1754,183.8958
07-Feb-2016,0.4,1603.52,81.27,85.04,105.22607,209.2499,181.1805,183.9122
08-Feb-2016,0.4,1604.42,81.14,84.3073,105.22607,208.1542,180.5112,183.8352
09-Feb-2016,0.4,1595.87,81.05,83.6512,104.80554,207.8712,180.124,183.8029
10-Feb-2016,0.4,1597.95,81.14,83.674,105.00242,208.0655,180.3731,183.8602
11-Feb-2016,0.4,1595.35,80.81,82.9682,104.33644,207.2044,179.3518,183.7811
12-Feb-2016,0.4,1592.84,80.87,83.1287,104.31178,207.5085,179.5496,183.7748
13-Feb-2016,0.4,1592.84,80.87,83.1287,104.90536,207.4735,179.5589,183.7745
14-Feb-2016,0.4,1592.84,80.87,83.1287,104.90536,207.4789,179.5639,183.7906
15-Feb-2016,0.4,1598.41,80.76,83.7159,104.90536,208.1469,180.2586,183.9363
16-Feb-2016,0.4,1609.97,81.2,83.7457,105.27855,208.4938,180.9895,183.9587
17-Feb-2016,0.4,1614.7,81.38,84.2348,105.36388,209.1562,181.9188,183.9639
18-Feb-2016,0.4,1622.06,81.85,84.6227,106.3688,209.3825,182.1924,184.0726
19-Feb-2016,0.4,1621.21,81.85,84.3997,106.37538,209.2378,182.064,184.1677
20-Feb-2016,0.4,1621.21,81.85,84.3997,107.18024,209.3783,182.1698,184.2596
21-Feb-2016,0.4,1621.21,81.85,84.3997,107.18024,209.3836,182.1747,184.2756
22-Feb-2016,0.4,1625.94,82.01,85.0126,107.18024,209.9453,182.9787,184.2735
23-Feb-2016,0.4,1618.25,81.91,84.9585,106.88781,209.4836,182.5063,184.2626
24-Feb-2016,0.4,1616.08,81.93,84.5927,106.56446,209.2993,182.2269,184.4769
25-Feb-2016,0.4,1601.68,81.54,84.7817,106.64861,209.365,182.5272,184.4974
26-Feb-2016,0.4,1613.22,82.02,85.5026,107.20728,209.7868,183.0664,184.4984
27-Feb-2016,0.4,1613.22,82.02,85.5026,107.10295,209.7291,183.0429,184.4812
28-Feb-2016,0.4,1613.22,82.02,85.5026,107.10295,209.7344,183.0473,184.4956
29-Feb-2016,0.4,1614.28,82.12,85.5488,107.10295,209.7762,182.9887,184.5799
